"(array([-4.4784705e-05, -6.9359157e-05, -4.8116890e-05, ...,
        6.4768485e-04,  6.8226887e-04,  0.0000000e+00], dtype=float32), 22050)",2
"(array([ 0.0006468 ,  0.00096067,  0.00087427, ..., -0.00055017,
       -0.00058253,  0.        ], dtype=float32), 22050)",2
"(array([0.00020632, 0.00029016, 0.00028911, ..., 0.00028792, 0.00027194,
       0.        ], dtype=float32), 22050)",2
"(array([0.00024304, 0.00032358, 0.00031052, ..., 0.00036555, 0.00041052,
       0.        ], dtype=float32), 22050)",2
"(array([-0.00038672, -0.00050648, -0.00046033, ..., -0.00048623,
       -0.00047448,  0.        ], dtype=float32), 22050)",2
"(array([-0.00032935, -0.00047162, -0.00040321, ...,  0.00046441,
        0.00056621,  0.        ], dtype=float32), 22050)",2
"(array([0.00022793, 0.00033913, 0.00031411, ..., 0.00013166, 0.00015675,
       0.        ], dtype=float32), 22050)",2
"(array([0.00017454, 0.00026417, 0.00024144, ..., 0.00022105, 0.00024756,
       0.        ], dtype=float32), 22050)",2
"(array([2.7049819e-04, 4.3030345e-04, 3.7617775e-04, ..., 8.9938716e-05,
       1.2301566e-04, 0.0000000e+00], dtype=float32), 22050)",2
"(array([-2.2208329e-05, -4.7789814e-05, -2.6963797e-05, ...,
        8.0128091e-05,  8.6733897e-05,  0.0000000e+00], dtype=float32), 22050)",2
"(array([-0.00030496, -0.00048128, -0.00038974, ...,  0.00052481,
        0.00056201,  0.        ], dtype=float32), 22050)",2
"(array([-0.00029352, -0.00043542, -0.00037024, ..., -0.00012848,
       -0.00016035,  0.        ], dtype=float32), 22050)",2
"(array([0.00028712, 0.00042413, 0.00035004, ..., 0.0002037 , 0.00022678,
       0.        ], dtype=float32), 22050)",2
"(array([ 0.00024986,  0.00031489,  0.00033821, ..., -0.0002143 ,
       -0.00022026,  0.        ], dtype=float32), 22050)",2
"(array([-0.0003074 , -0.00046083, -0.0004184 , ..., -0.00046452,
       -0.00044831,  0.        ], dtype=float32), 22050)",2
"(array([-6.7446876e-04, -9.8063122e-04, -8.8262366e-04, ...,
        6.3419764e-05,  6.5958789e-05,  0.0000000e+00], dtype=float32), 22050)",2
"(array([0.00022026, 0.00030434, 0.00027154, ..., 0.00016197, 0.00020084,
       0.        ], dtype=float32), 22050)",2
"(array([-3.9123634e-06, -3.3190881e-05, -6.5196662e-05, ...,
       -3.4324746e-04, -3.4780899e-04,  0.0000000e+00], dtype=float32), 22050)",2
"(array([-1.4855514e-05, -6.8711859e-05, -4.4852910e-05, ...,
       -6.2544912e-04, -5.9635931e-04,  0.0000000e+00], dtype=float32), 22050)",2
"(array([-3.4448127e-05, -4.9160451e-05, -3.2584412e-05, ...,
       -6.1090170e-05, -5.3628712e-05,  0.0000000e+00], dtype=float32), 22050)",2
"(array([-0.00011225, -0.00017807, -0.00013739, ...,  0.00028804,
        0.00029391,  0.        ], dtype=float32), 22050)",2
"(array([ 0.00044519,  0.00070195,  0.00064794, ..., -0.00080801,
       -0.00095591,  0.        ], dtype=float32), 22050)",2
"(array([-4.203190e-05, -8.496492e-05, -6.694979e-05, ..., -3.043807e-04,
       -3.203581e-04,  0.000000e+00], dtype=float32), 22050)",2
"(array([-6.1732849e-06, -3.5452671e-05, -2.5315509e-05, ...,
        6.7947718e-04,  7.5772346e-04,  0.0000000e+00], dtype=float32), 22050)",2
"(array([0.00024012, 0.00034205, 0.00027562, ..., 0.00011155, 0.00018144,
       0.        ], dtype=float32), 22050)",2
"(array([-3.2426102e-05, -6.7537396e-05, -6.9127615e-05, ...,
       -1.0770197e-04, -9.0516871e-05, -7.3775424e-05], dtype=float32), 22050)",3
"(array([ 1.08719134e-04,  1.43601530e-04,  1.35217109e-04, ...,
       -1.32203728e-04, -9.85430524e-05,  0.00000000e+00], dtype=float32), 22050)",3
"(array([0.00014353, 0.00021786, 0.00018284, ..., 0.00096183, 0.00102646,
       0.        ], dtype=float32), 22050)",3
"(array([ 0.0003315 ,  0.00049972,  0.00042747, ..., -0.00084414,
       -0.00089564,  0.        ], dtype=float32), 22050)",3
"(array([-0.00019805, -0.00030211, -0.00028678, ...,  0.00064883,
        0.00057762,  0.        ], dtype=float32), 22050)",3
"(array([-0.00087618, -0.00132294, -0.00117875, ..., -0.00053591,
       -0.00058262,  0.        ], dtype=float32), 22050)",3
"(array([-0.00021686, -0.00035581, -0.00029528, ...,  0.00026256,
        0.00027408,  0.        ], dtype=float32), 22050)",3
"(array([-0.00019764, -0.00029754, -0.00027986, ...,  0.00062798,
        0.00061943,  0.        ], dtype=float32), 22050)",3
"(array([-1.14166316e-04, -1.52449589e-04, -1.41203054e-04, ...,
       -3.29202339e-05, -1.27215089e-05,  0.00000000e+00], dtype=float32), 22050)",3
"(array([-0.00016217, -0.00023887, -0.00021139, ..., -0.00026444,
       -0.00030726,  0.        ], dtype=float32), 22050)",3
"(array([-0.00050133, -0.00077076, -0.00070188, ..., -0.00043022,
       -0.00052072,  0.        ], dtype=float32), 22050)",3
"(array([-0.00044477, -0.00069504, -0.00061004, ...,  0.00014576,
        0.00022452,  0.        ], dtype=float32), 22050)",3
"(array([-0.00068071, -0.00101622, -0.00085452, ..., -0.00103848,
       -0.00111321,  0.        ], dtype=float32), 22050)",3
"(array([0.00018192, 0.00020834, 0.00014289, ..., 0.00064111, 0.00074491,
       0.        ], dtype=float32), 22050)",3
"(array([-0.0001559 , -0.00025039, -0.00022511, ..., -0.00015821,
       -0.00020436,  0.        ], dtype=float32), 22050)",3
"(array([-0.00021736, -0.00031745, -0.00028891, ..., -0.00061734,
       -0.00068551,  0.        ], dtype=float32), 22050)",3
"(array([-0.00046454, -0.00071687, -0.00062591, ...,  0.00064383,
        0.0006387 ,  0.        ], dtype=float32), 22050)",3
"(array([ 0.00028723,  0.00042631,  0.00038315, ..., -0.00065531,
       -0.0006674 ,  0.        ], dtype=float32), 22050)",3
"(array([-1.7542660e-04, -2.6520476e-04, -2.5026733e-04, ...,
        9.5651318e-05,  5.5324374e-05,  0.0000000e+00], dtype=float32), 22050)",3
"(array([ 0.00031678,  0.00048609,  0.00042662, ..., -0.00074542,
       -0.00086265,  0.        ], dtype=float32), 22050)",3
"(array([-0.00031883, -0.00044876, -0.00040916, ..., -0.00040026,
       -0.0003817 ,  0.        ], dtype=float32), 22050)",3
"(array([ 0.00041011,  0.00060848,  0.00051978, ..., -0.00070887,
       -0.00084488,  0.        ], dtype=float32), 22050)",3
"(array([-0.00017638, -0.00025711, -0.00021057, ..., -0.00058815,
       -0.00058184,  0.        ], dtype=float32), 22050)",3
"(array([-1.6035995e-04, -2.6610197e-04, -2.2930502e-04, ...,
        1.6172118e-04,  7.2496434e-05,  0.0000000e+00], dtype=float32), 22050)",3
"(array([-4.0720730e-05, -9.2924442e-05, -3.5429894e-05, ...,
       -1.4802864e-04, -1.6278547e-04,  0.0000000e+00], dtype=float32), 22050)",3
"(array([-0.0003076 , -0.00044598, -0.00038591, ...,  0.0001938 ,
        0.00021484,  0.        ], dtype=float32), 22050)",3
"(array([-4.4301408e-04, -6.6835439e-04, -5.7449145e-04, ...,
       -4.0494593e-05, -9.6632772e-05,  0.0000000e+00], dtype=float32), 22050)",3
"(array([ 0.00020873,  0.00029664,  0.00021436, ..., -0.00028586,
       -0.00029995,  0.        ], dtype=float32), 22050)",3
"(array([ 0.00023455,  0.00037819,  0.00032802, ..., -0.00096864,
       -0.0010795 ,  0.        ], dtype=float32), 22050)",3
"(array([ 0.00041626,  0.00062794,  0.00055149, ..., -0.00080702,
       -0.00078488,  0.        ], dtype=float32), 22050)",3
"(array([ 0.00015553,  0.00022655,  0.0002222 , ..., -0.00061647,
       -0.00061395,  0.        ], dtype=float32), 22050)",3
"(array([-0.00018691, -0.00029051, -0.0002607 , ..., -0.00010517,
       -0.00010493,  0.        ], dtype=float32), 22050)",3
"(array([-0.00030542, -0.00046497, -0.000421  , ..., -0.00029605,
       -0.00029529,  0.        ], dtype=float32), 22050)",3
"(array([-2.3897870e-05, -4.5144778e-05, -3.9020029e-05, ...,
       -2.6506890e-04, -3.2108370e-04,  0.0000000e+00], dtype=float32), 22050)",3
"(array([ 0.00016073,  0.00026503,  0.00023134, ..., -0.0002252 ,
       -0.00021655,  0.        ], dtype=float32), 22050)",3
"(array([ 1.9949794e-05,  3.6417267e-05,  4.2219843e-05, ...,
       -6.6403991e-05, -1.0813407e-04,  0.0000000e+00], dtype=float32), 22050)",3
"(array([-0.00066656, -0.00102264, -0.00087684, ...,  0.00033054,
        0.00037355,  0.        ], dtype=float32), 22050)",3
"(array([ 1.9780127e-05,  3.7156795e-05, -1.3100137e-05, ...,
       -1.9807002e-04, -1.9543101e-04,  0.0000000e+00], dtype=float32), 22050)",3
"(array([-0.00015741, -0.00020252, -0.00018651, ..., -0.00013554,
       -0.00011558,  0.        ], dtype=float32), 22050)",3
"(array([ 7.607957e-05,  1.212981e-04,  8.504757e-05, ..., -5.763919e-04,
       -5.587765e-04,  0.000000e+00], dtype=float32), 22050)",3
"(array([-0.0003251 , -0.00047766, -0.00041264, ...,  0.00049087,
        0.00057202,  0.        ], dtype=float32), 22050)",3
"(array([-2.8148678e-04, -4.5303549e-04, -3.6305285e-04, ...,
       -4.7568530e-05, -9.5485384e-06,  0.0000000e+00], dtype=float32), 22050)",3
"(array([-2.3576711e-06,  2.5613488e-05,  3.1714528e-05, ...,
       -4.1299057e-04, -4.9303815e-04,  0.0000000e+00], dtype=float32), 22050)",3
